,pred_entropy-tau,pred_entropy-spearman,brier-tau,brier-spearman,pred_err-tau,pred_err-spearman,log_pred_prob-tau,log_pred_prob-spearman,i_model,method,k,dist,seed,timestamp,i_ens
40c4bf4b-a06c-4644-b030-f73df5672692,0.16397476624157997,0.23876213183248393,0.1536281856852878,0.22401055710688716,0.16157876626934656,0.23537067570395476,-0.1586368250582502,-0.23116723092365574,-1,NC,1,cosine,1,1715626687.957391,
8a6d1720-c3f2-41ab-b2ac-f9d081ef2760,0.3180284555666949,0.4591801397053115,0.26108827927145833,0.38128104852138583,0.29210434211838554,0.4245169473862636,-0.28108643988744636,-0.40940404872695335,-1,NC,100,cosine,1,1715626687.957391,
7340e1d8-bb39-4542-a118-260d13be34c3,0.07465636936975545,0.111508635894759,0.057187261585521634,0.0862615688279096,0.06465560879365981,0.09710645473252112,-0.06225296840948937,-0.0936853014742583,-1,AvgDist,1,cosine,1,1715626687.957391,0
f133651e-3827-4ed5-9ab5-49af0a27f3f8,0.04111179446839043,0.061651583117995463,0.03933729687667145,0.059205986159480806,0.039122715401357394,0.05892815945669587,-0.039507873948024755,-0.05948926778632042,-1,AvgDist,1,cosine,1,1715626687.957391,1
24418a4d-2f00-4227-bd01-0e1f0bc29c39,0.1193747046329456,0.17711151434830316,0.08730453569184134,0.12978807005221688,0.10403652989518133,0.15462948495707815,-0.09877936386314816,-0.14703274415097403,-1,AvgDist,1,cosine,1,1715626687.957391,2
a0c09397-6373-4495-b75c-b5ccec7f59d0,0.0659577210487226,0.09863800731474738,0.05660530505893035,0.08487522847078928,0.0607414390032155,0.09099365434812037,-0.05986847163664144,-0.08974457476759962,-1,AvgDist,1,cosine,1,1715626687.957391,3
aa0eed27-c834-46bd-8fa4-811ebbb614fa,0.06881084658952674,0.10281813463664899,0.0591660813414207,0.08901789176231534,0.06252145714743138,0.09378802903613119,-0.06146799171661105,-0.09234553636967165,-1,AvgDist,1,cosine,1,1715626687.957391,4
4b334f85-8cb2-4fce-885c-311b8920da04,0.11567359777040098,0.17249166272557387,0.09357994641683698,0.13970736664484576,0.10517026649197331,0.1569237374534743,-0.10167119627003479,-0.15178746932197296,-1,AvgDist,1,cosine,1,1715626687.957391,5
af4d093e-e58e-479a-b79a-de4bb0821162,0.05351319560061575,0.07999839251790387,0.04797984182256964,0.07201293977585771,0.04949411337086619,0.07410612387483978,-0.0488712110308,-0.07328312622859005,-1,AvgDist,1,cosine,1,1715626687.957391,6
d6cad17c-d8ac-489e-a898-a3447888bfc9,0.05451225667689345,0.08188752495533189,0.04985259024428354,0.07514460915970043,0.051067791885967884,0.07697085382001767,-0.051016106712281996,-0.07688503973715695,-1,AvgDist,1,cosine,1,1715626687.957391,7
4bdc9e94-2c2f-40e8-b3ba-cf24a5d828b7,0.03421488456779643,0.05146573141804688,0.026431865565424477,0.04037691878085936,0.028985721180833025,0.04396429353882997,-0.028266609204915357,-0.04290082879616661,-1,AvgDist,1,cosine,1,1715626687.957391,8
6154bc51-c53a-44c8-aa8b-ab7a107edb44,0.06480834666741803,0.09656328872624009,0.05247403212587554,0.07850069610112648,0.05757018219953642,0.08603014311462423,-0.055699074920408854,-0.08333411512959117,-1,AvgDist,1,cosine,1,1715626687.957391,9
00cd7d15-e57f-4773-ab51-c934ecc15778,0.07964085523524367,0.11874261139041331,0.0642763966383597,0.0962466121565085,0.07101019096052315,0.10613306786178826,-0.06901815147768933,-0.10327599771509757,-1,ens-AvgDist,1,cosine,1,1715626687.957391,
ffd7a894-c859-4fca-9cfd-eda9b721db42,-0.1291028219014443,-0.19392964601453255,-0.13517582974879971,-0.20193612483881354,-0.13633378564860574,-0.2039129191786348,0.13526239841345739,0.20221640974762392,-1,AvgDist,100,cosine,1,1715626687.957391,0
fd0dfab5-27a6-440a-8781-4706ac891cc5,-0.1646062836732479,-0.24620158386035634,-0.15338748022227025,-0.22887222879033492,-0.16304180700655446,-0.24337848897200678,0.1591019724715241,0.23754243518740115,-1,AvgDist,100,cosine,1,1715626687.957391,1
3e36af9b-da52-435c-8520-547eb63e1c77,-0.07288151762636022,-0.10926745771693601,-0.09507257961739747,-0.1422606122041543,-0.08625161637434792,-0.12922656811930552,0.08836638812644346,0.13224381236559563,-1,AvgDist,100,cosine,1,1715626687.957391,2
50cb5d22-cd39-46cf-9563-e5f8ff46fe4d,-0.15393735990534302,-0.23005091402624173,-0.1525639023260973,-0.22762338570184265,-0.15720040676474697,-0.23464014676836809,0.15508247461148317,0.2314966949447733,-1,AvgDist,100,cosine,1,1715626687.957391,3
233ae12e-a935-4d0a-bed5-330254a1ed54,-0.14104494565130782,-0.21227698257832228,-0.13775589625301057,-0.2057904631531652,-0.14444492615935575,-0.21632747323300947,0.14192743403251923,0.21237854243134247,-1,AvgDist,100,cosine,1,1715626687.957391,4
0dc41c7c-b65d-4628-801c-56cb2a5ac271,-0.12047494436092891,-0.18121331053374407,-0.13191328979684092,-0.19756981728999612,-0.12955165330256238,-0.19430097099117036,0.129503688499367,0.19412983374545179,-1,AvgDist,100,cosine,1,1715626687.957391,5
866625c5-053b-43e5-a705-a17d23935f5f,-0.13175682358776822,-0.19684774018002063,-0.12384711214204096,-0.18419463456926183,-0.13179590749850434,-0.19631146121864823,0.1287950472324261,0.1917541310709929,-1,AvgDist,100,cosine,1,1715626687.957391,6
75a11adf-25b2-4bc4-a21b-b9ee87ad6f92,-0.15162092180290074,-0.2260206976630218,-0.14411377011180188,-0.21422151731056982,-0.15201856161857547,-0.2260996875978148,0.1486505443790093,0.22115281996215316,-1,AvgDist,100,cosine,1,1715626687.957391,7
49939615-f78c-416e-863d-93ce13621d12,-0.13996268466622774,-0.2076497619402353,-0.136569465140682,-0.20171704064280133,-0.14232076061530718,-0.2105914178497048,0.13987435582804417,0.20700143283974035,-1,AvgDist,100,cosine,1,1715626687.957391,8
7a61a581-2a0b-4085-8011-a9bc7b03553e,-0.1693805319293015,-0.2546162677974397,-0.16654484779375106,-0.24982216968521104,-0.17206920133397585,-0.25828605680435773,0.16979497345634248,0.2547946033152337,-1,AvgDist,100,cosine,1,1715626687.957391,9
c4368211-3dc2-49ad-bfba-598d227a7f37,-0.14914687109326552,-0.22318535754721866,-0.14922663907883857,-0.22249599159030228,-0.15346730361176497,-0.2290774056723336,0.15139397605094282,0.2259612587870693,-1,ens-AvgDist,100,cosine,1,1715626687.957391,
57e24e9b-9b3a-4dbd-96be-706c899d97e7,-0.18913491197319254,-0.28246000861686504,-0.17103416817358574,-0.2550151607856972,-0.18468441927119678,-0.27524122945900753,0.18012737060675427,0.2684492105276012,-1,FV,,cosine,1,1715626687.957391,
cacc77af-e4fe-41bc-86a7-525157abc209,0.156131221442002,0.22690429080599933,0.14903182256358413,0.21671687374290083,0.1552831592696508,0.22571668944215897,-0.15308029119517721,-0.22260350283241045,-1,NC,1,euclidean,1,1715626715.699294,
642a3e9b-e094-4a36-8a8d-7107c2b9eb8e,0.28839321085681413,0.41871184483614293,0.2408228519181059,0.3531326625195642,0.2666431949852263,0.3894316361989895,-0.25711912219698463,-0.3762946157394617,-1,NC,100,euclidean,1,1715626715.699294,
8188e866-c2dd-4ac3-b125-90a3163d0187,0.027055988845603313,0.04257397382527241,0.054000766556747834,0.08215060138446345,0.04197860289772226,0.06448578540517935,-0.04649729530920651,-0.07101249363468139,-1,AvgDist,1,euclidean,1,1715626715.699294,0
b201ce4b-c31d-4eed-9ba6-880410757de9,-0.041983724250146626,-0.062196908616581364,-0.006859166876971095,-0.009635152380756202,-0.024101413515549567,-0.035532822194820596,0.017930915601888465,0.02639086920101711,-1,AvgDist,1,euclidean,1,1715626715.699294,1
b9ce8c96-69a8-4e1d-8b16-ca18ee29135d,0.00577041773422357,0.009841204784766331,0.02205644829160303,0.033987905771102625,0.014336075327861872,0.022475644365565567,-0.01718532059429796,-0.02663957217935475,-1,AvgDist,1,euclidean,1,1715626715.699294,2
5eb80eff-4ce3-4f7a-8f6f-cc94aa02afc5,-0.05612537815035295,-0.08474616751000408,-0.026660428708913813,-0.04046706756388469,-0.04116184030021413,-0.06219588719982475,0.03524376790116697,0.05350298972663499,-1,AvgDist,1,euclidean,1,1715626715.699294,3
f9ed57cb-e026-4bb3-88cc-322e9cd1cb69,0.002588779343914699,0.006021292122538071,0.023627927045731672,0.036770883291694464,0.013807703255712294,0.022473500553948575,-0.01752295544967712,-0.02778215045732174,-1,AvgDist,1,euclidean,1,1715626715.699294,4
529f8ce2-4a69-49df-bfd2-de89da9bfc21,-0.032447748344086806,-0.047075877568312274,-0.003112251567504431,-0.0033702216758134344,-0.01824368637544309,-0.02585675720542084,0.012788580264770338,0.017789466934481718,-1,AvgDist,1,euclidean,1,1715626715.699294,5
9db1ab3a-ea38-4430-99f0-cf91408f8c72,-0.056386189332309836,-0.08371528093992459,-0.030186684403910768,-0.04428271242135124,-0.043901858527206336,-0.06483276407202311,0.03892423981958796,0.05739353383320678,-1,AvgDist,1,euclidean,1,1715626715.699294,6
cea320a6-455f-43a2-9b6a-99569bc19882,-0.03666033006564296,-0.054319635244988895,-0.005349795568034329,-0.00737528471599623,-0.02137499985123516,-0.03143529858339035,0.015526734381378958,0.022827192073025214,-1,AvgDist,1,euclidean,1,1715626715.699294,7
c098d313-cba2-4095-b265-188b70c997cb,0.0034257229491244452,0.005566343893847127,0.024574920195260808,0.037374516146978516,0.014273488918975714,0.021944183290165988,-0.018132675262120538,-0.027639837391310484,-1,AvgDist,1,euclidean,1,1715626715.699294,8
ac6c6e36-9b35-418a-bf33-47e3da0ea868,-0.034408943302956345,-0.05121912488726685,-0.007850765626116208,-0.01114068869764084,-0.021912892823184826,-0.03228850499356311,0.017058087002766373,0.025117930301706778,-1,AvgDist,1,euclidean,1,1715626715.699294,9
b864ad39-7e14-415e-953b-fb41f9258528,-0.0310578929326092,-0.04513802969849483,0.0001920392480938399,0.0016771631388873556,-0.015364680001876865,-0.021570079429189128,0.009566298830131915,0.013035182477251253,-1,ens-AvgDist,1,euclidean,1,1715626715.699294,
2199dbb0-4b6e-41f1-a829-84698aaf7444,-0.11601807921063365,-0.17182543021598645,-0.07107997865986322,-0.10546965966344274,-0.09368576262912788,-0.13892684241352013,0.08548098092023969,0.12676071742931141,-1,AvgDist,100,euclidean,1,1715626715.699294,0
90619c24-da43-4fdf-928d-11bb7b96a221,-0.21780171719801358,-0.3253108236476991,-0.16517816589687928,-0.247727888681913,-0.19318801164312793,-0.28922006364295083,0.18345359654676766,0.27468350172684386,-1,AvgDist,100,euclidean,1,1715626715.699294,1
7e8d9805-6b9a-42b2-9bbd-c7db7381d885,-0.17524167921625972,-0.2619146042108609,-0.1377447220211483,-0.20652366058362803,-0.15857392910769863,-0.23733765137961677,0.1510980600256165,0.2263067698766461,-1,AvgDist,100,euclidean,1,1715626715.699294,2
7d08690f-ef82-4bcf-b849-a0425cf12698,-0.22704394072110426,-0.33881955758645893,-0.18294732400397357,-0.2733875240629979,-0.20729072223874093,-0.3093484141743329,0.19853696546246216,0.29643276809655644,-1,AvgDist,100,euclidean,1,1715626715.699294,3
d4d72c53-ad61-418e-9814-3b5bc101f8c7,-0.17480835230073521,-0.26085912861067767,-0.13999750495004726,-0.20962082794352785,-0.15877486606608404,-0.2373344642081607,0.1519545828101074,0.22717692850603685,-1,AvgDist,100,euclidean,1,1715626715.699294,4
5b3efcd4-7d15-4fd4-9434-576b45b57d18,-0.23017929936221238,-0.3435243753817941,-0.18056224872607918,-0.270250351871097,-0.20836967447399088,-0.3114297255111145,0.1985048062114882,0.296714631733169,-1,AvgDist,100,euclidean,1,1715626715.699294,5
a0e1a1bd-fc7a-4a9b-bc88-a9230bf58b75,-0.24875910317454986,-0.36848654043986917,-0.2038098397078426,-0.30280091683526883,-0.22925010856838005,-0.33982822032965243,0.2200117829805393,0.3261400495719905,-1,AvgDist,100,euclidean,1,1715626715.699294,6
d1cc5f88-d17a-4408-9892-e7ccc6260c72,-0.22063760126852094,-0.32876742946044146,-0.1706972387424063,-0.2550940612879504,-0.1981895126434832,-0.29569568545403735,0.18842837487031236,0.28135575602590673,-1,AvgDist,100,euclidean,1,1715626715.699294,7
ec0bcb39-0d94-49b9-8eb0-e9e3b14739f2,-0.18706378379113828,-0.2806524952413641,-0.1476975592954433,-0.22192080148252327,-0.1694152154045857,-0.25435118157277287,0.16162159448376934,0.24271548502171778,-1,AvgDist,100,euclidean,1,1715626715.699294,8
