,pred_entropy-tau,pred_entropy-spearman,brier-tau,brier-spearman,pred_err-tau,pred_err-spearman,log_pred_prob-tau,log_pred_prob-spearman,i_model,method,k,dist,seed,timestamp,i_ens
791bf2d7-f746-47dd-89ff-3c1597f4888f,0.06529473436693793,0.09532255755035779,0.05993509472594792,0.08756928499041637,0.06445925617481592,0.09406133101144207,-0.06324414214784121,-0.09235301925939941,-1,NC,1,cosine,1,1715627386.878152,
be0e1880-9768-4749-ba90-c4e1e4808e7e,0.1711168385285264,0.25398500051889783,0.13658346380971953,0.2038579125850254,0.15614014025963158,0.23251953439198556,-0.14976262225273015,-0.2233721406644019,-1,NC,100,cosine,1,1715627386.878152,
30b8e9c6-a341-483b-a8e3-87014f9f71db,-0.0007144715328898753,-0.0019280450053498599,-0.03319140312328081,-0.05004857423828749,-0.01841888409867602,-0.028104723438059004,0.021872989923751238,0.033122367626416085,-1,AvgDist,1,cosine,1,1715627386.878152,0
7d3ad004-9f61-4814-80a3-a06afb2e3d41,0.01574693626832049,0.022688381597564464,-0.02315163747891168,-0.03509240383597681,-0.005347575292286768,-0.008519764321453236,0.009959396935633276,0.015267885453136891,-1,AvgDist,1,cosine,1,1715627386.878152,1
ffd8f21e-c84b-485e-b2f9-34995e34bace,0.019128015670769542,0.027468648791922578,-0.01700224277461398,-0.02596251062079342,-0.00045074514212598666,-0.0014011215020742656,0.0047416548767359335,0.00764858032082999,-1,AvgDist,1,cosine,1,1715627386.878152,2
a2a9f4d1-0a10-4a3c-b576-5c8e8ef45152,0.01063648503124622,0.01517750162636694,-0.02202586544990759,-0.03319396088123417,-0.007209301867396011,-0.01117584725219433,0.010763817781074464,0.01638616785250074,-1,AvgDist,1,cosine,1,1715627386.878152,3
2a8fd3f8-ef90-473e-b32a-554b74824b3f,-0.008432063965282295,-0.013072735895080323,-0.03470145326845768,-0.05208289227623515,-0.0236504271712556,-0.035557799582538054,0.02622380474061652,0.03939295217899312,-1,AvgDist,1,cosine,1,1715627386.878152,4
00182987-3285-4b5a-9525-c383c69ec8c8,0.0009023303052169468,0.00034402464344850304,-0.03100142262237607,-0.047047687047606014,-0.016660147347546554,-0.0256848665574651,0.020162417854778923,0.030837195627112048,-1,AvgDist,1,cosine,1,1715627386.878152,5
bff33197-8ab8-48f0-af09-7b39e2967d39,0.01744720733781499,0.0254440584456619,-0.02082958608304634,-0.031318968818693005,-0.003325993098208806,-0.005268659566939491,0.007756996863235901,0.011797032784536587,-1,AvgDist,1,cosine,1,1715627386.878152,6
c103158f-5caa-49dd-bbee-3d5645f4d569,0.010253066331939847,0.01432307377166043,-0.02510647315796316,-0.038217155585318074,-0.008587059564662438,-0.013661572211025569,0.012582019460147984,0.019526581629851616,-1,AvgDist,1,cosine,1,1715627386.878152,7
5dbc62d9-e4ce-4630-83ca-38cd08efbb6e,-0.002437824099327075,-0.004599443752173815,-0.03489315385149529,-0.052690142916956346,-0.02040362301477255,-0.031108703010300272,0.023916854794670685,0.036287467456289885,-1,AvgDist,1,cosine,1,1715627386.878152,8
a35c327a-0c20-464a-b7e5-144c6af324d7,0.00768856977960636,0.010194285090309846,-0.02890777424635764,-0.04403185754790372,-0.012357677250646374,-0.019351044524207082,0.01680976299347096,0.025880052769732213,-1,AvgDist,1,cosine,1,1715627386.878152,9
60253852-fc78-431c-bd1b-d40a0d745334,0.0082377854260998,0.011052314541186286,-0.029755501501250805,-0.04506139890331767,-0.012595662085341113,-0.019548903100661968,0.016877211096552092,0.02579590210350678,-1,ens-AvgDist,1,cosine,1,1715627386.878152,
1c7fbaf8-0a17-4a6a-ad2e-a02116bef7ff,-0.12580755585249237,-0.18889965621579696,-0.14994821281506754,-0.22435155885159228,-0.14239901698958146,-0.21318323287550692,0.14366154339372506,0.21499805019372045,-1,AvgDist,100,cosine,1,1715627386.878152,0
7b97e5d7-b3c0-4f1e-9249-99ec58acc275,-0.11579978892884267,-0.17456580427927418,-0.1454440407650899,-0.2180282282532885,-0.13539239308741,-0.20329800061483722,0.1374533997033233,0.20620282348411204,-1,AvgDist,100,cosine,1,1715627386.878152,1
07672231-ceb4-4376-8550-bc209bebd259,-0.11167667223609332,-0.16792792944436252,-0.13914278488990392,-0.2084333709880903,-0.129811369695473,-0.19454132864025303,0.13171892087025175,0.19727289344374896,-1,AvgDist,100,cosine,1,1715627386.878152,2
