,pred_entropy-tau,pred_entropy-spearman,brier-tau,brier-spearman,pred_err-tau,pred_err-spearman,log_pred_prob-tau,log_pred_prob-spearman,i_model,method,k,dist,seed,timestamp,i_ens
66d276fc-8aab-4f17-8ece-4b94b8c1ad4d,-0.14508396000271717,-0.2177668434948948,-0.14094346562203958,-0.21008611357190315,-0.14811522337155517,-0.22126861303599657,0.14542791442567585,0.21707485474595833,-1,AvgDist,100,cosine,2,1715626828.327703,4
feb5ad64-0d2a-48a9-b710-3fae62fea2e6,-0.12321389617528548,-0.18527329211940277,-0.13531678791680668,-0.2025159224984498,-0.13270292621697327,-0.19887922635395192,0.1327194878751265,0.19884211779957953,-1,AvgDist,100,cosine,2,1715626828.327703,5
ae41704c-9c7e-4c58-b80d-8bc45de12422,-0.13868900276917745,-0.20668112246101167,-0.1307670897856878,-0.19410760728889928,-0.13883533741727572,-0.20636807639387184,0.13579879345922552,0.20179424036599625,-1,AvgDist,100,cosine,2,1715626828.327703,6
1c8ec83b-1b7f-4100-ab16-d925432dde85,-0.1556984869755315,-0.23162033538184681,-0.1478200182620286,-0.21934244597266275,-0.15601179834113232,-0.2316233869278774,0.15257185396830114,0.22656011009907756,-1,AvgDist,100,cosine,2,1715626828.327703,7
1d78c108-a1d6-4f43-b56f-b1fdb24c68a6,-0.14390522059542504,-0.21345725778905517,-0.14001491129217306,-0.20675815095792344,-0.14609796002285955,-0.21613165857585534,0.14355858590769185,0.21235800727603957,-1,AvgDist,100,cosine,2,1715626828.327703,8
59e15889-024b-42ba-a7b2-8340dfcef5e6,-0.17413773641154762,-0.26100631886224246,-0.17049073123691943,-0.2550350755962971,-0.17653349629898513,-0.2642095677003998,0.1741197346090271,0.26054233714158453,-1,AvgDist,100,cosine,2,1715626828.327703,9
5333ce3c-42d7-47ed-831a-9c078fc36929,-0.1533206304615223,-0.22899167353216043,-0.15303036139978382,-0.22773857711958437,-0.1575372126257286,-0.2347340364637908,0.15538891753842446,0.2314920369792541,-1,ens-AvgDist,100,cosine,2,1715626828.327703,
586d9960-b371-475f-b6dc-c5862ac1da87,-0.18913491197319254,-0.28246000861686504,-0.17103416817358574,-0.2550151607856972,-0.18468441927119678,-0.27524122945900753,0.18012737060675427,0.2684492105276012,-1,FV,,cosine,2,1715626828.327703,
56e3daa2-30dd-44bc-af30-ccab2e567fa0,0.15888412016258555,0.23064862796274507,0.15307702310096474,0.22262225268097738,0.15844025039037526,0.2303636503668868,-0.1563441666452002,-0.22746161569695764,-1,NC,1,euclidean,2,1715626857.562914,
679fe3c9-5116-47fe-a488-864a922111d2,0.2849947108708755,0.41433859427635805,0.2399109206885057,0.3522369235905961,0.2645169822789072,0.3868651589012939,-0.2556264128663432,-0.374629851054794,-1,NC,100,euclidean,2,1715626857.562914,
7c626e4f-951c-46c4-8c81-c018a6177b1d,0.02139950251819219,0.033777542408991425,0.05229035531037385,0.07945472556540763,0.03783106764649289,0.0580912911490042,-0.04297778293562766,-0.0656381825927448,-1,AvgDist,1,euclidean,2,1715626857.562914,0
36b89222-5788-40f3-83f6-cbc708ec573c,-0.04684048873292226,-0.06976209098171378,-0.006571177774895279,-0.009444995236733303,-0.026461648811046033,-0.03926744182585245,0.019452787224001157,0.02890390330990615,-1,AvgDist,1,euclidean,2,1715626857.562914,1
a070a6fe-a10e-4fae-9ef8-fe310fe6c710,0.012830764872794427,0.020090925081753072,0.033371221794150634,0.05051402352326183,0.02378870220063849,0.03626223949614541,-0.027446188461312655,-0.04159007695564756,-1,AvgDist,1,euclidean,2,1715626857.562914,2
fb06615d-d873-403e-aaae-8d7d8296d7a7,-0.056606448003638836,-0.08615460011490603,-0.0271924227772928,-0.041944020991076025,-0.04165667108247566,-0.06372482734573355,0.036106675361404085,0.05550362167120086,-1,AvgDist,1,euclidean,2,1715626857.562914,3
09214f0d-606b-4b17-aea4-ad8d447fac9b,0.007177338379798443,0.012510043163438202,0.029838406526109234,0.04585022119574017,0.019178619588034587,0.03026756980549292,-0.02335687778989802,-0.03626099986558904,-1,AvgDist,1,euclidean,2,1715626857.562914,4
e0fbf849-285d-4424-a658-b1497bf4b8b8,-0.03477442126731316,-0.051271181380403756,-0.0014755277150795602,-0.0014147563881942507,-0.018485750608493463,-0.026862984107516318,0.012284129764230727,0.01769135781949739,-1,AvgDist,1,euclidean,2,1715626857.562914,5
de7bd7c9-e460-4780-a3fd-98262876a57b,-0.0647507254326598,-0.09577650768236234,-0.03418730420038896,-0.05008393299524336,-0.05015322334685079,-0.07381650845170828,0.04446953406853263,0.06536842798482197,-1,AvgDist,1,euclidean,2,1715626857.562914,6
7736f4bf-ec3d-4ba9-a57b-5df39dc56626,-0.041205505907306664,-0.06138756250026975,-0.009415442768284427,-0.013873538467276455,-0.02549713302793019,-0.037839347623869216,0.019360678584746768,0.028871108137837057,-1,AvgDist,1,euclidean,2,1715626857.562914,7
bff94b3b-2136-492d-8670-08b2642f23a5,-0.0036176820576203296,-0.004961928523738371,0.019321573703096222,0.029424784068954036,0.008021162757968823,0.012537698441677889,-0.0120178027416984,-0.018438486112827387,-1,AvgDist,1,euclidean,2,1715626857.562914,8
d1db72cf-c3fc-46a3-879a-c64d54af0730,-0.041428605760578475,-0.06172643011256055,-0.008879268548403643,-0.01272541361552137,-0.025771999003940338,-0.03817190563052066,0.019833484736817623,0.029317470425790366,-1,AvgDist,1,euclidean,2,1715626857.562914,9
49bd8359-68ea-46b5-a81d-86041eee9eb4,-0.03357254430466526,-0.049386078616972105,0.0013751178005548133,0.002934940193534303,-0.015934336779888942,-0.022998695457435873,0.009492531246556355,0.013510416945955327,-1,ens-AvgDist,1,euclidean,2,1715626857.562914,
dc8a0245-895a-496a-bebf-c6cd46b02af8,-0.12230910925729285,-0.1816394891765687,-0.07706405796540572,-0.11473905210655377,-0.09997083207883331,-0.14865367864122622,0.09169504325858291,0.13636066049574283,-1,AvgDist,100,euclidean,2,1715626857.562914,0
df028fd1-7763-41a1-8dbb-616b51f12ea1,-0.22227165383798297,-0.3317875221478196,-0.16819828001179532,-0.25221868303726674,-0.19693003663526856,-0.2946760243133686,0.1869389563283082,0.2797778909998509,-1,AvgDist,100,euclidean,2,1715626857.562914,1
e88f3c89-e936-4802-9328-afbee3f93334,-0.17621037627970546,-0.26321498821394274,-0.13903713152058014,-0.20839603896246414,-0.15983057502361941,-0.2390680738130248,0.15233918438627744,0.22803220223600396,-1,AvgDist,100,euclidean,2,1715626857.562914,2
e96c470e-9f99-4f43-a52b-08c25fec95cf,-0.232216551843337,-0.3463749801752585,-0.187379502309567,-0.27983359800124946,-0.21217902548582276,-0.3164883503432266,0.2032763740633358,0.3033387282332175,-1,AvgDist,100,euclidean,2,1715626857.562914,3
edd0660f-7a8b-41e8-944a-961ccfb4397c,-0.17731580349719608,-0.2644090312263684,-0.1417255580664085,-0.2119461169809063,-0.160965205494288,-0.24032138753819124,0.15394722243274483,0.2298906607753207,-1,AvgDist,100,euclidean,2,1715626857.562914,4
323ad51e-6389-4f06-9c79-c239d0536f8d,-0.23298736766411698,-0.346956873401427,-0.18222792105997204,-0.272260562001758,-0.21057420164074944,-0.31413930703718385,0.2004959917033315,0.2991759026146071,-1,AvgDist,100,euclidean,2,1715626857.562914,5
f034b470-5111-47b6-b6b1-ea946f93da12,-0.253757403954305,-0.37549429933434614,-0.2078300424919596,-0.30848046991238814,-0.23381960638636648,-0.34625546258029116,0.2243650591352773,0.3323098182840399,-1,AvgDist,100,euclidean,2,1715626857.562914,6
ab27e718-0fc6-493c-97c6-36660f3f05bf,-0.2257443795868375,-0.33579159513006346,-0.17547114220845153,-0.2618924150166377,-0.20317335797047123,-0.302675150426912,0.19332885155092785,0.28825696501386505,-1,AvgDist,100,euclidean,2,1715626857.562914,7
4d37cb04-e6d1-483b-a356-d337b099fd5b,-0.19496266161130793,-0.29188644509624806,-0.1544731673982522,-0.2317218323142555,-0.17675731871032319,-0.2648543188328725,0.1687090328354585,0.25285057026036695,-1,AvgDist,100,euclidean,2,1715626857.562914,8
3dcc678f-0785-4922-b5e1-bb2920ee4ca5,-0.2264872721436571,-0.33721135465643925,-0.1776882185745638,-0.2655041357233437,-0.20518709616200906,-0.30594847273318443,0.19557565232642093,0.29171758729368014,-1,AvgDist,100,euclidean,2,1715626857.562914,9
a3c453e4-2567-4ae6-bba6-9411c52be214,-0.23833798239879853,-0.3547631127984026,-0.18637814017939539,-0.2784734723447598,-0.2148413099119491,-0.3202516159840452,0.20465100965908775,0.3052255068392432,-1,ens-AvgDist,100,euclidean,2,1715626857.562914,
88b31f18-b140-41f2-bd25-98b9a3ea89e4,0.03131224870769451,0.04412049912330653,-0.014581349101040532,-0.023270976894500906,0.005570081441099556,0.006471694157817916,0.0014958668288845003,0.0038170104128134557,-1,L2Norm,,euclidean,2,1715626857.562914,0
9d8cbc20-0833-47cf-aa90-cfcbf0de3f8f,0.09711562705764785,0.14536056508412398,0.05278308533080377,0.07922726262715457,0.0736212755134234,0.11039895366739538,-0.06662723902695739,-0.10001559776839608,-1,L2Norm,,euclidean,2,1715626857.562914,1
f2e2be0d-deaf-40f2-b0e5-c2c64005efe7,0.11810187996126975,0.1760339210191476,0.06411095647894414,0.0960071678565137,0.09120687994919581,0.13645867281075189,-0.08220339530325148,-0.12321123503321786,-1,L2Norm,,euclidean,2,1715626857.562914,2
f1210637-1459-40da-a80b-c712f441f473,0.13264850493991834,0.1989563691674043,0.08632956832587402,0.1299987510950847,0.10874729168350138,0.16346693568532986,-0.1008944470917517,-0.15185896691071418,-1,L2Norm,,euclidean,2,1715626857.562914,3
0a59b0e8-4709-48a5-8017-47e54d8ba0e0,0.07213047244330005,0.10765417588658915,0.03542523834823858,0.0532365808110404,0.05120015012204635,0.07674817669680753,-0.0454897077988475,-0.06840472345899924,-1,L2Norm,,euclidean,2,1715626857.562914,4
c98e3ac2-7581-42c6-b9a1-c530eedafce9,0.1562571390656045,0.23324331046936284,0.0970229945465457,0.14528461231761533,0.12705498993266143,0.19004370727154407,-0.11667320456746007,-0.17468380572603215,-1,L2Norm,,euclidean,2,1715626857.562914,5
cc3e3abc-03de-48f5-bfe7-c1c15bd78704,0.1613335938810026,0.23978362167531764,0.113231307978561,0.16934973884359925,0.13586556987801848,0.20261873699197697,-0.12764419640199545,-0.19056511516684274,-1,L2Norm,,euclidean,2,1715626857.562914,6
41e1d464-740f-438a-b2ac-fed6b7663248,0.1083949821896885,0.16201390857979053,0.06188912694701098,0.0930815143739528,0.08398571485785825,0.12597505875075513,-0.07639328820858593,-0.11485089165095744,-1,L2Norm,,euclidean,2,1715626857.562914,7
bf6666c9-a5ea-4f30-a6d7-f7d825c714b2,0.04771867990298717,0.07139154433610687,0.012299430643330457,0.01876447633594287,0.028108055138430846,0.04224421790263314,-0.02258492153368263,-0.03413738207539682,-1,L2Norm,,euclidean,2,1715626857.562914,8
a60c8871-6cd9-41a5-8b24-fb0b3c3d19b9,0.10756016061825908,0.1597380931632448,0.0576284587687688,0.08584081790304054,0.08207954307033552,0.12225166643999887,-0.0733990344044944,-0.10953633136865963,-1,L2Norm,,euclidean,2,1715626857.562914,9
b5fe9d9d-4109-4fbe-929d-d19b1e8349d4,0.11984297864347519,0.17936893903973042,0.06492771309725287,0.0975217156364691,0.09091285881694253,0.13642817961287515,-0.08182667346273251,-0.12305350120143463,-1,ens-L2Norm,,euclidean,2,1715626857.562914,
a15fc4c0-5e1b-4a9e-bedf-785e04196f5f,-0.23700546753120688,-0.35001920242633167,-0.1723170104683714,-0.25632307824316547,-0.20616480313396088,-0.30563233104679194,0.1947611125385323,0.28890156659803956,-1,FV,,euclidean,2,1715626857.562914,
