,pred_entropy-tau,pred_entropy-spearman,brier-tau,brier-spearman,pred_err-tau,pred_err-spearman,log_pred_prob-tau,log_pred_prob-spearman,i_model,method,k,dist,seed,timestamp,i_ens
917f7f45-b0d8-41e4-a552-dd58060b4d1f,-0.14462578427229575,-0.21388230178244771,-0.13942670358436482,-0.20529332536017147,-0.1461135732743643,-0.2155396414190957,0.14337937944485227,0.21149563984847372,-1,AvgDist,100,cosine,4,1715627303.976295,8
9442dff6-9569-4cd2-ac27-e92fad4b87a6,-0.17350639666562712,-0.26035718482128795,-0.16898578392626126,-0.25313089529869987,-0.17534818112034026,-0.262727227193095,0.17282184810808907,0.2588679509963286,-1,AvgDist,100,cosine,4,1715627303.976295,9
6d6ee15d-f9d5-4a40-b2ac-3ba1504763f7,-0.15500677152762685,-0.23121438247299933,-0.15291124182796978,-0.227274029589513,-0.15825833691177482,-0.23546724702161728,0.15585521643150835,0.23183866586525526,-1,ens-AvgDist,100,cosine,4,1715627303.976295,
6a774dbf-18df-483d-ace4-0dba41e7825f,-0.18913491197319254,-0.28246000861686504,-0.17103416817358574,-0.2550151607856972,-0.18468441927119678,-0.27524122945900753,0.18012737060675427,0.2684492105276012,-1,FV,,cosine,4,1715627303.976295,
ce5c6c72-bc20-48fa-afad-60cd0c78a5c1,0.15156918668757105,0.22051411650503955,0.14154810011453522,0.2064261418010843,0.1481181687437055,0.21578220934216516,-0.1451951682011737,-0.21166686326932987,-1,NC,1,euclidean,4,1715627334.961067,
49fc3bf0-37e4-467d-8380-78fd01bafc8b,0.2879946509848845,0.41841982034521924,0.24355948569094854,0.3573910875381996,0.26808673939740935,0.3917550058542511,-0.2592914595176101,-0.3796869448294256,-1,NC,100,euclidean,4,1715627334.961067,
4018c463-fdc8-4094-aafe-209d601c742c,0.024261088777597587,0.03831108762637514,0.05486755279071002,0.08345879067334204,0.041053729888899285,0.06300399580411908,-0.046231048190234436,-0.07057652721009429,-1,AvgDist,1,euclidean,4,1715627334.961067,0
eedee9ed-1433-41d5-a9c7-19a337fee42b,-0.05348251680888396,-0.08001947474403567,-0.016552937942264416,-0.024539401926571912,-0.03481692726343496,-0.05204022876690022,0.028447569308542153,0.042584375143887805,-1,AvgDist,1,euclidean,4,1715627334.961067,1
0a065cff-1403-43a7-af1e-04904a57cdcc,0.003001120502195897,0.005323161467439219,0.02563290662294026,0.03875476751305912,0.015027084661987265,0.023037813081276604,-0.018985401008203028,-0.028736066082481367,-1,AvgDist,1,euclidean,4,1715627334.961067,2
b1b2a7ff-f25d-470c-ba2e-65381ebee8ab,-0.06499316776588866,-0.09783553712217097,-0.0348527098018326,-0.052780048819858906,-0.04997894439170215,-0.07533747220831288,0.044133599097277786,0.06673161819991873,-1,AvgDist,1,euclidean,4,1715627334.961067,3
4a9c0171-518a-4c34-a235-cc823e5b99db,-0.0035231526675820316,-0.0032535761966333695,0.02014237625186285,0.031683034265780834,0.008474408288269671,0.014455084932984504,-0.012559057161621902,-0.020385365376465216,-1,AvgDist,1,euclidean,4,1715627334.961067,4
2baabc38-7429-4a7e-9cb1-5dfd8c781282,-0.044938539246549516,-0.0662549516389347,-0.013055827149414242,-0.018573921528407877,-0.02946499003480238,-0.043116328332715476,0.023606403473115805,0.034417109301410106,-1,AvgDist,1,euclidean,4,1715627334.961067,5
e161f04f-9d54-4bc9-b97c-180a2a547be9,-0.07303467515306387,-0.1080940687981292,-0.04190063676777896,-0.06177690964473439,-0.05816522582901945,-0.08587555297687756,0.05216310465656278,0.07695813845927536,-1,AvgDist,1,euclidean,4,1715627334.961067,6
0f58fea6-48c5-422f-b8f3-58af93031159,-0.0412663324105278,-0.0613377322179535,-0.010682669762550077,-0.01552647353991685,-0.026476811387892516,-0.03927775478842721,0.02113299625824541,0.031402857105347494,-1,AvgDist,1,euclidean,4,1715627334.961067,7
a8577604-9cc2-406e-b647-0597a3c92ebb,-0.009757376518241954,-0.013943265847767295,0.014463327489815193,0.02234053357994151,0.0026785480690907568,0.004616219878272988,-0.007061146679559697,-0.011118749709454347,-1,AvgDist,1,euclidean,4,1715627334.961067,8
9c937a2b-c73f-4e20-a170-715cbe9dd259,-0.0474521909133544,-0.07094498323000387,-0.0148207638548772,-0.021983366266625063,-0.03162668646384886,-0.04719476175564663,0.025522075270176137,0.03813350603270787,-1,AvgDist,1,euclidean,4,1715627334.961067,9
46eec043-6eac-40d4-88da-fc3d4f9242c5,-0.039490615774982515,-0.05765632328750371,-0.0044161023609735365,-0.0052923695211936055,-0.021876411360126132,-0.03140625439566427,0.01546016864509331,0.021944114332560296,-1,ens-AvgDist,1,euclidean,4,1715627334.961067,
7501629e-883b-476a-a817-59dd724903f1,-0.12131031286714422,-0.1798792732705062,-0.07517037056772422,-0.11177160174175169,-0.0983854962590162,-0.14610489182293857,0.0900389401010202,0.13373435206856518,-1,AvgDist,100,euclidean,4,1715627334.961067,0
6b00fb34-d16b-4194-b6f7-429e22bafe32,-0.22434624827676627,-0.3346926779419879,-0.16995912140600986,-0.2548386612698543,-0.19885085491312077,-0.2974702946460891,0.18881456977916453,0.28255122945622707,-1,AvgDist,100,euclidean,4,1715627334.961067,1
