,pred_entropy-tau,pred_entropy-spearman,brier-tau,brier-spearman,pred_err-tau,pred_err-spearman,log_pred_prob-tau,log_pred_prob-spearman,i_model,method,k,dist,seed,timestamp,i_ens
0af68f3a-9134-4ffb-9efc-1197d04ee6eb,0.062040583903021994,0.09061123638920196,0.059169377430590246,0.0865137752216376,0.061499003372803056,0.08980339524661038,-0.060398222257195766,-0.08825018792354015,-1,NC,1,cosine,2,1715627469.146623,
47f88765-038e-4ced-97f3-510f2ceb2a64,0.17104207104878774,0.25356077269865046,0.13693905938350073,0.20458752915233036,0.15608401464482508,0.2324331302151205,-0.1497978657784925,-0.2234969866616518,-1,NC,100,cosine,2,1715627469.146623,
83c7df3e-9ac9-43aa-8730-8a67b257d429,0.008280648975768985,0.011292549947298154,-0.026498672782132287,-0.04006708565399307,-0.011223303564919912,-0.017431064370885867,0.015020563708632908,0.02295287790228622,-1,AvgDist,1,cosine,2,1715627469.146623,0
af452ab4-3ae4-4021-ba42-d11ba6797266,0.017796621797774453,0.025231700149225347,-0.02141066363564327,-0.032605465437228455,-0.004087569247433066,-0.0069722050419730505,0.008681789220736808,0.013631861986809369,-1,AvgDist,1,cosine,2,1715627469.146623,1
251b434d-0a59-4fc9-9c1b-5ca49effddc9,0.019243406264967157,0.027474292799567156,-0.016734635136977243,-0.025744297464215308,-0.0007117912503041569,-0.001898722399044186,0.004918372329070149,0.008051627402757824,-1,AvgDist,1,cosine,2,1715627469.146623,2
f64e9d0c-9e45-43fa-a4ec-35ddc8c5c832,0.019947517145416663,0.028722440328258415,-0.01344058567143747,-0.02047461257548321,0.0011353136676044043,0.0011829723358723102,0.002650905408649523,0.004343204257588398,-1,AvgDist,1,cosine,2,1715627469.146623,3
a03a66a4-c2bc-4773-a491-8497244d1395,0.0033260530044268138,0.0041750463359007655,-0.02549427248656144,-0.03835688186494967,-0.013525714194505198,-0.020576481962505576,0.016408562825310124,0.02479976867689048,-1,AvgDist,1,cosine,2,1715627469.146623,4
d7af6f7f-3374-445c-b252-ceee2f28a8e4,-0.000568256916612772,-0.0018265031403527034,-0.030372402099794537,-0.04585909252079216,-0.01775841868321544,-0.02716605159896449,0.020731276444648845,0.0314447453919568,-1,AvgDist,1,cosine,2,1715627469.146623,5
3834af45-d0b1-4a0c-b81a-63aa9fea1369,0.018573939622835097,0.026814165119106965,-0.01859834206600771,-0.028159673898610488,-0.002257666037523684,-0.003859149668730426,0.006393840151275967,0.0099178656635357,-1,AvgDist,1,cosine,2,1715627469.146623,6
1564d3e9-7c45-4502-9528-562859763a89,0.02201082394380158,0.031552584568756405,-0.012958837568405776,-0.020217238426960858,0.0027900593686445937,0.0031509920776328095,0.0010777679169015238,0.0024822711969195205,-1,AvgDist,1,cosine,2,1715627469.146623,7
39236495-5ed7-4bef-bcc6-6925757a989b,0.006928033426865704,0.009154800421795183,-0.025953057641539372,-0.03937601287082328,-0.012122033294312443,-0.018919593417706763,0.01593985542012902,0.02448244245548545,-1,AvgDist,1,cosine,2,1715627469.146623,8
a8b70e45-765b-4d64-a989-49a53e1f319f,0.018938255719397546,0.02700141054082415,-0.01514119563368296,-0.023315773043857204,-0.00028694872356722966,-0.001251756114555114,0.0041405744715046055,0.0068623137628290075,-1,AvgDist,1,cosine,2,1715627469.146623,9
a9353751-3f88-4454-af82-9c9805369c66,0.015273069292428313,0.021167361854499144,-0.02234569747468823,-0.034211461663448864,-0.005992820061072739,-0.010017873016569428,0.010205681894928181,0.016106880311696974,-1,ens-AvgDist,1,cosine,2,1715627469.146623,
8bc89123-5beb-4c5c-a58c-da161a89eaa2,-0.12022046248372802,-0.18060113576122203,-0.147264451480106,-0.220378667677026,-0.13822522602089168,-0.20702153406477342,0.13990515429930736,0.20943200861900113,-1,AvgDist,100,cosine,2,1715627469.146623,0
c500b77a-adbf-437d-be55-bee6dea33c9c,-0.10935378271671976,-0.1648907791612746,-0.14146488185440903,-0.21218248480973853,-0.1301051430405927,-0.19539360960659063,0.13259411255978704,0.19894196116234025,-1,AvgDist,100,cosine,2,1715627469.146623,1
217301f7-efa7-44b7-a96d-6058de19c90c,-0.10746960845476854,-0.16166655231036553,-0.13745153264357263,-0.20583019916465178,-0.1268161469779288,-0.19002513650765288,0.12912285811038432,0.19332270595882645,-1,AvgDist,100,cosine,2,1715627469.146623,2
2dc7e40b-8547-4149-a2f3-b63059809133,-0.11268405770362809,-0.16878809493904642,-0.13893272939545256,-0.20752187660740545,-0.1302546593321478,-0.19458911197706905,0.13184505878559705,0.19688187707217555,-1,AvgDist,100,cosine,2,1715627469.146623,3
2d672035-a6a1-4013-b6ce-def1acf00e6f,-0.1242520475701268,-0.1868176256642644,-0.14696768322250667,-0.21979468551181577,-0.14062384769706368,-0.2105888705632605,0.14159050453674588,0.2118560556060008,-1,AvgDist,100,cosine,2,1715627469.146623,4
2f7c0b8a-8e4d-40c0-9470-7e5f8e70ada0,-0.12406574007176029,-0.18622747612735918,-0.14945384573711604,-0.22345023732260183,-0.1414719653939738,-0.21170845086423287,0.142763694915693,0.21348798239217232,-1,AvgDist,100,cosine,2,1715627469.146623,5
ed9b29da-75b1-4a17-95e6-202b44bc3779,-0.11317009738035667,-0.1705343550465524,-0.14310457621644676,-0.21438887034746573,-0.13291379530401484,-0.19944892947125956,0.13505969027977358,0.2024960090238949,-1,AvgDist,100,cosine,2,1715627469.146623,6
dfeac8fc-44ef-4537-a4b5-2c8f9c458d8b,-0.10960903734509078,-0.16498951972331974,-0.1379977604757125,-0.2069721438270352,-0.12795195438823276,-0.19208405789148436,0.1298060600769175,0.1947754702145196,-1,AvgDist,100,cosine,2,1715627469.146623,7
43a8f877-c7e5-4551-a8bd-8fc4d4daf7eb,-0.12186410956513871,-0.1829976499184074,-0.1471064385940844,-0.21974214801194678,-0.13933485995962092,-0.20845882455247036,0.14078204495308544,0.21042752663826964,-1,AvgDist,100,cosine,2,1715627469.146623,8
32180aa3-a305-4b78-b265-7249ac147377,-0.11517126979581954,-0.17334000509912026,-0.1447142273412995,-0.21657275413887445,-0.13457473227644853,-0.2016710594593657,0.1366629413270566,0.20464028350315597,-1,AvgDist,100,cosine,2,1715627469.146623,9
60ce0fc8-cf1e-4e3a-a261-420463173116,-0.1189097311877741,-0.17878762380299443,-0.14750503557941524,-0.2207825473190854,-0.1380056440253632,-0.20671183589566067,0.13985054882947742,0.20933611517203732,-1,ens-AvgDist,100,cosine,2,1715627469.146623,
995de198-9aa1-4bde-af33-4e072700cae1,-0.16596101478291025,-0.24741583909366346,-0.1667897667062895,-0.24844562849641036,-0.17105984435033658,-0.254690109962354,0.1689296485198483,0.25154757933211735,-1,FV,,cosine,2,1715627469.146623,
b8f7dc56-427b-4718-aa17-45fc4975f3c8,0.07091402253804993,0.10364873619050735,0.06600086690635888,0.09642323413791172,0.06961750675368254,0.10167425680877737,-0.06826716435362343,-0.09972356776324977,-1,NC,1,euclidean,2,1715627499.715184,
8488506e-0e15-4bb9-8092-ab126ef9efc6,0.15324481061085352,0.2275658627503894,0.12128217306859379,0.18135848701576116,0.13857166270913743,0.20664073392488702,-0.13299822514244325,-0.19868621205324635,-1,NC,100,euclidean,2,1715627499.715184,
d4521815-a58c-4490-8519-5d944327f678,-0.08976415616373219,-0.13333373611613739,-0.0553690290840957,-0.08230382625647031,-0.07392068833138576,-0.10982677771351634,0.06824055906883099,0.10139466019863864,-1,AvgDist,1,euclidean,2,1715627499.715184,0
41b956cd-f91c-4cf4-917c-fa0c875126f8,-0.0914489404403647,-0.1352747491536465,-0.05654712432544417,-0.08350052021926373,-0.07476382909276086,-0.11055984707523704,0.06920471223602527,0.10232348808245338,-1,AvgDist,1,euclidean,2,1715627499.715184,1
94067bde-68ab-409a-a99b-f65e564475d7,-0.08517967415155421,-0.12616657530285727,-0.04947201660134384,-0.07321282600630138,-0.0686211751555396,-0.10164784971227242,0.0627387057909339,0.09288823154817694,-1,AvgDist,1,euclidean,2,1715627499.715184,2
6fc7487c-8149-4d78-b83c-a6ba1dd2046a,-0.10489736966746817,-0.15616332463653457,-0.06911426455816685,-0.10282324265009335,-0.08836715350511068,-0.13156612050316047,0.08211468707049852,0.12226869415165625,-1,AvgDist,1,euclidean,2,1715627499.715184,3
c984c741-fd29-4aef-bb15-4307d5498cbc,-0.09457531266331703,-0.14099683105873614,-0.062303720340629774,-0.09288017509526,-0.07932342503425201,-0.11833967755907708,0.0737897507814388,0.11012719508655806,-1,AvgDist,1,euclidean,2,1715627499.715184,4
8030541e-7e95-42ab-94c2-1238116f34f0,-0.10714057334263852,-0.15941949128480354,-0.07127029985864054,-0.10617369535747033,-0.09029880613439945,-0.13446069970986785,0.08423411857399958,0.1254312209410855,-1,AvgDist,1,euclidean,2,1715627499.715184,5
58104fa4-9ada-4184-8980-1a7405c73d79,-0.10096253341697324,-0.15030195891468498,-0.06340437121586524,-0.094197889960783,-0.08333940810851094,-0.12394856372780702,0.07685131819654441,0.11427513497657937,-1,AvgDist,1,euclidean,2,1715627499.715184,6
3a3b3f50-cd7b-4c87-b3e7-b097dd38ab9e,-0.09284448023158559,-0.13805320512157276,-0.053334402507099594,-0.07936867517373457,-0.0737634488846754,-0.10984930108209533,0.06734708615762099,0.10031269401024288,-1,AvgDist,1,euclidean,2,1715627499.715184,7
612704d2-5ea6-4d9d-908a-5ff548766508,-0.08991170645563644,-0.13378860309070925,-0.05733608335547021,-0.08532803426963206,-0.07462925561253535,-0.11108498178051515,0.06919179094169922,0.10305825807383856,-1,AvgDist,1,euclidean,2,1715627499.715184,8
f64b1596-ebf2-4092-bf33-4b39da16b552,-0.07840545779498148,-0.11624997590417226,-0.046002650385622394,-0.06814843096998212,-0.06306308018189685,-0.09345249691069282,0.05752612526827532,0.08524883982611482,-1,AvgDist,1,euclidean,2,1715627499.715184,9
2c783938-8f5b-4d27-9953-fe5f02f974c3,-0.10447834440186575,-0.1549769904725074,-0.06548899182033233,-0.09703596413083952,-0.08620731090365333,-0.1278529091843372,0.07969057694940071,0.11818166136058024,-1,ens-AvgDist,1,euclidean,2,1715627499.715184,
db27eb15-bcf7-47fb-a97e-0cd020784694,-0.20574219182700235,-0.3033392115648726,-0.15580186381090746,-0.23082306772761982,-0.18414030558984987,-0.2719662905225081,0.17519396845116136,0.2587986144057252,-1,AvgDist,100,euclidean,2,1715627499.715184,0
23d72b68-04c2-4e4b-ad49-9cfcc90499dd,-0.21519703780698662,-0.3165795704154386,-0.1608902724676246,-0.23800127647729086,-0.1908905205925049,-0.2813714619045057,0.18128563751087803,0.2673283143429367,-1,AvgDist,100,euclidean,2,1715627499.715184,1
e4a8f30c-f2d2-487a-a7b6-83a45d25d43b,-0.19897475318825544,-0.2930313872429285,-0.14940174200669273,-0.22099936452255758,-0.1777423440022617,-0.2621988573460133,0.16898594591066082,0.24928668725980693,-1,AvgDist,100,euclidean,2,1715627499.715184,2
b759ca70-8557-487e-b383-093ee5a18787,-0.22384539393147343,-0.3303513099582357,-0.17219965334723356,-0.25514443191717273,-0.20152339481174092,-0.29778345345552837,0.1919702765384466,0.2836542681249225,-1,AvgDist,100,euclidean,2,1715627499.715184,3
e830416d-a4a1-42e8-90b8-b6098ae267de,-0.20901078587193841,-0.30873291238404127,-0.16249095946815018,-0.24088630834926547,-0.1889977383631421,-0.27957057905570576,0.18047088303428374,0.26694216039624724,-1,AvgDist,100,euclidean,2,1715627499.715184,4
5109518d-fece-4f5a-817b-b1cebb7be364,-0.2219616849766281,-0.327456355709017,-0.17139401253340347,-0.25401284959375164,-0.20009525155469074,-0.2955700615511886,0.19093721291183416,0.28216206773186175,-1,AvgDist,100,euclidean,2,1715627499.715184,5
18f3351e-8ca6-4ce2-b17d-1477e0c44966,-0.22673295491936735,-0.33483854666454804,-0.17235533758168853,-0.2557171618907891,-0.2029515282153821,-0.30024359458086225,0.19306613611743065,0.2856569489474205,-1,AvgDist,100,euclidean,2,1715627499.715184,6
1a5b0a8d-f831-447b-8531-ef3b61694066,-0.22935411568552008,-0.338322516916749,-0.16950795012280298,-0.2516883017213103,-0.20254714560607132,-0.2995983371854412,0.19203525073742075,0.284179811817637,-1,AvgDist,100,euclidean,2,1715627499.715184,7
686efc29-062d-4cf4-afde-3b90783e3003,-0.20989539571656213,-0.31021211697259515,-0.1586794228517608,-0.2354741111462824,-0.18753331458879113,-0.2775859908881806,0.1783146306922909,0.26392049179062366,-1,AvgDist,100,euclidean,2,1715627499.715184,8
8e8fb198-f3ef-41be-9c22-c4cab302375e,-0.20429636522618885,-0.30151037308257145,-0.1552095983873986,-0.23010051248854627,-0.18264779235892903,-0.27006458719262305,0.17389667400917977,0.25709864644352437,-1,AvgDist,100,euclidean,2,1715627499.715184,9
257e24d0-1172-4271-8cc5-ad1927820c44,-0.2275481430787585,-0.33487950427293417,-0.17233008470750202,-0.2550633694255894,-0.2034016811886301,-0.30000211136702126,0.19347420546281446,0.2854397764680873,-1,ens-AvgDist,100,euclidean,2,1715627499.715184,
349f1128-fcb1-4a65-bfc4-94233562a4bf,0.10256321821444139,0.14989016080044026,0.0405658527107044,0.0596265598704562,0.07087027129839822,0.10409390539274907,-0.06180084014438204,-0.09101009124009644,-1,L2Norm,,euclidean,2,1715627499.715184,0
a547d4ac-9e81-4d26-a005-4788869d560f,0.11405303861114444,0.16714514601820274,0.044422980459763,0.06549911631613423,0.07797603421787112,0.11489072883415417,-0.06789088108902383,-0.10029856507007848,-1,L2Norm,,euclidean,2,1715627499.715184,1
e9f30377-c18f-4b43-97a9-3e5383a6eaa0,0.10301527941283119,0.15006352379774596,0.040176685999398144,0.05857320941272008,0.07136216060616789,0.10428447818080604,-0.06232202692843806,-0.09119457581532404,-1,L2Norm,,euclidean,2,1715627499.715184,2
a71b28ac-2678-4853-9c0b-296557216be0,0.12384498653343627,0.1808061514489096,0.059632110264359085,0.0876501626003938,0.09138045367182819,0.13390835812295102,-0.08157435515718556,-0.11977886191220322,-1,L2Norm,,euclidean,2,1715627499.715184,3
9833b221-4b8b-46c0-9bd6-f304db968834,0.10265295586230926,0.15017096684160808,0.042907945873240365,0.0630513360073465,0.0715800783964466,0.10511216867900312,-0.06291264566441232,-0.09259409017739388,-1,L2Norm,,euclidean,2,1715627499.715184,4
8ed9d5f9-f2e4-4862-a937-9af4ca9cfe10,0.11345993041054664,0.16580826863525613,0.05104769342231732,0.07485874556902233,0.08169667561792186,0.11977159338267022,-0.07275262823650785,-0.10685672414876086,-1,L2Norm,,euclidean,2,1715627499.715184,5
bfc367d2-f5d3-47ec-ac66-d384578dd875,0.12295830772328549,0.1802473664563524,0.05360974746017358,0.07919878945609518,0.0872977206755691,0.12870674300151697,-0.07698172422844078,-0.11373624557598437,-1,L2Norm,,euclidean,2,1715627499.715184,6
a67d374b-7104-4aec-a824-f6893c52d68e,0.11873186610325405,0.17367435439383963,0.04705714766027992,0.06925600292523909,0.08203909162314715,0.12060905865446267,-0.07173875648033078,-0.10565305734794758,-1,L2Norm,,euclidean,2,1715627499.715184,7
8f0b4407-ce8f-4340-ac66-e5f0e291071b,0.10114460891151625,0.1478130881174947,0.03755837510523065,0.0549782496827793,0.06839814250623374,0.10015285861298864,-0.058997368533030725,-0.08655456736753564,-1,L2Norm,,euclidean,2,1715627499.715184,8
